city,year,Date_Quarter,bedrooms_count,average_rate_per_night,latitude,longitude,counties,zipcodes
Harlingen,2015,Second,1,$30,26.211025520282,-97.6844617323554,Cameron County,78550
South Padre Island,2016,Third,3,$408,26.0875615247792,-97.16118837082891,Cameron County,78597
College Station,2014,First,1,$76,30.618730483801198,-96.30951679299,Brazos County,77840
South Padre Island,2017,First,1,$235,26.101137649975602,-97.1634074013803,Cameron County,78597
Lakeway,2017,Second,5,$1363,30.3785862840852,-97.9776993138576,Travis County,78734
Bryan,2013,Second,4,$375,30.6666330395546,-96.2997875434679,Brazos County,77802
Leander,2014,Third,2,$249,30.493768258546602,-97.91400505462549,Travis County,78641
Austin,2015,Third,1,$37,30.3103435290198,-97.6907243991094,Travis County,78723
Austin,2013,Third,1,$75,30.295155121806697,-97.7129346757763,Travis County,78722
Bryan,2015,Third,1,$99,30.626157293484603,-96.3856537579467,Brazos County,77807
South Padre Island,2014,Fourth,2,$125,26.0949454125215,-97.16351286559531,Cameron County,78597
Houston,2014,Third,1,$64,29.746224258332,-95.3922064345429,Harris County,77006
Bryan,2014,Third,1,$100,30.657808378147603,-96.3506203450869,Brazos County,77802
Arlington,2015,Second,1,$29,32.7294323248112,-97.1408464153916,Tarrant County,76013
Denton,2015,Fourth,4,$129,33.2361189535705,-97.1314800720397,Denton County,76209
New Braunfels,2017,Second,3,$373,29.711309449599103,-98.12014300494741,Comal County,78130
Fort Worth,2016,First,1,$117,32.7063882658114,-97.3725297717993,Tarrant County,76109
Corpus Christi,2015,Fourth,3,$497,27.606643989088898,-97.22494796345659,Nueces County,78418
Horseshoe Bay,2015,Third,2,$250,30.7667174867733,-98.34262529203279,Burnet County,78611
Fort Worth,2013,Fourth,1,$59,32.7377982145645,-97.3710613762076,Tarrant County,76107
New Braunfels,2017,Second,2,$360,29.703678858713303,-98.1177124439859,Comal County,78130
Lakeway,2015,First,1,$79,30.3783778764634,-97.97548593098931,Travis County,78734
Corpus Christi,2016,Third,1,$162,27.826959455216898,-97.3859227986961,Nueces County,78402
Dallas,2013,Fourth,2,$125,32.8754584753199,-96.8559638906475,Dallas County,75220
Killeen,2015,Third,1,$35,31.072469367859,-97.6942762641593,Bell County,76542
Salado,2017,Second,1,$155,30.9412793051873,-97.5331762904029,Bell County,76571
Belton,2016,Second,1,$45,31.1488658768742,-97.47713941059129,Bell County,76513
Dallas,2014,Fourth,2,$134,32.8187040926588,-96.8011046764719,Dallas County,75219
Frisco,2016,Second,Studio,$180,33.1262493060968,-96.933584001237,Denton County,75068
Aubrey,2016,Third,4,$2000,33.2384898691712,-97.0093257832105,Denton County,76227
Dallas,2016,First,1,$89,32.892081221953696,-96.7741788391455,Dallas County,75230
Horseshoe Bay,2016,First,3,$245,30.5508963275715,-98.28666295319391,Burnet County,76654
New Braunfels,2017,Second,2,$330,29.702007038860803,-98.12414219260799,Comal County,78130
San Antonio,2015,Fourth,1,$30,29.524931119622103,-98.3602381114368,Bexar County,78239
Fort Worth,2016,Second,1,$60,32.5970121961794,-97.3232354840238,Tarrant County,
New Braunfels,2015,First,1,$76,29.673977812473197,-98.26615274633129,Comal County,78132
Fayetteville,2016,First,4,$225,30.017848023267103,-96.5572681395595,Austin County,
Austin,2017,First,Studio,$76,30.1910092404913,-97.7782721369825,Travis County,78745
Houston,2017,First,5,$2700,29.8234493043585,-95.1830499858428,Harris County,77049
Round Rock,2014,Second,1,$59,30.4704374826113,-97.64767859001542,Travis County,78664
Fredericksburg,2015,Second,2,$135,30.2873200637157,-98.9580174588245,Gillespie County,78624
Kyle,2016,First,5,$450,30.0315128177896,-97.7606105159029,Hays County,78640
Humble,2014,Second,2,$250,30.010904590798102,-95.15703020529791,Harris County,77346
Bryan,2016,Second,3,$300,30.6445975514223,-96.325818337757,Brazos County,77802
Richmond,2016,Second,1,$18,29.6982132055933,-95.697124285468,Fort Bend County,77407
Grand Prairie,2015,Third,1,$45,32.688459934639695,-97.0609015566296,Tarrant County,75052
DeSoto,2017,First,1,$30,32.5914541580965,-96.8952329187684,Dallas County,75115
Conroe,2015,Second,1,$45,30.2152959305677,-95.4494997091605,Montgomery County,77384-5317
Spring,2015,Second,4,$169,30.079483151111603,-95.39830172306542,Harris County,77373
Fredericksburg,2016,Second,3,$275,30.2863467363347,-98.88377942204359,Gillespie County,78624
Fredericksburg,2015,Second,2,$199,30.265581676927198,-98.87807420744308,Gillespie County,78624
Breckenridge,2015,Third,1,$89,32.6766302426705,-99.0318396604507,Stephens County,
Austin,2015,Fourth,1,$54,30.383004287361,-97.76838274070921,Travis County,78731
San Antonio,2015,Fourth,2,$125,29.4416281839787,-98.467878089453,Bexar County,78208
San Antonio,2015,Second,1,$22,29.5200790506943,-98.45505578224069,Bexar County,78217
Port Aransas,2017,Second,4,$450,27.7775228977243,-97.10350382587521,Nueces County,78373
Killeen,2015,Third,1,$79,31.0760011373826,-97.7198972947753,Bell County,76542
Austin,2014,First,1,$59,30.193241622392897,-97.81804489809349,Travis County,78745
Elgin,2017,Second,2,$22,30.3482277184913,-97.3870841980578,Bastrop County,78621
Irving,2015,Fourth,1,$37,32.8602811040161,-96.99707983573309,Dallas County,
Comfort,2017,First,1,$125,29.9656554735826,-98.9160773791764,Kendall County,78013
Arlington,2016,Second,1,$26,32.690757075429204,-97.149316382243,Tarrant County,76016
Austin,2015,Third,1,$54,30.3483790042479,-97.75177396079441,Travis County,78731
Humble,2017,Second,4,$160,29.9974817782272,-95.1472564328718,Harris County,77346
Sealy,2015,Third,5,$995,29.8570942044113,-96.2137454523352,Austin County,
Kerrville,2014,Second,3,$500,30.0064582193997,-99.1160453570308,Kerr County,78028
Burnet,2016,Second,8,$1699,30.8133084338122,-98.3703128934578,Burnet County,78611
Humble,2016,Fourth,1,$27,29.9963021066533,-95.2687710107982,Harris County,77338
Argyle,2016,Third,2,$109,33.107429952302,-97.1499313312846,Denton County,76226
Kerrville,2016,First,3,$285,29.9797746530882,-99.12869005121028,Kerr County,
Bryan,2015,Fourth,3,$575,30.6684319968825,-96.34127919521049,Brazos County,77802
New Braunfels,2017,Second,4,$350,29.721475304892103,-98.1451793675023,Comal County,78130
Fort Worth,2016,First,1,$30,32.627374377845,-97.37373806244119,Tarrant County,76123
Houston,2016,Second,3,$250,29.7033232158394,-95.2932893221637,Harris County,77087
Spring,2017,Second,1,$45,30.1375736487989,-95.4132803990357,Montgomery County,77386
Irving,2017,Second,1,$59,32.9305554870948,-96.9441650393864,Dallas County,75063
Austin,2013,Fourth,2,$152,30.3202811885076,-97.68357609484241,Travis County,78723
Baytown,2016,Fourth,4,$1200,29.812330293842802,-94.9291390611699,Harris County,77523
Fort Worth,2015,Fourth,3,$320,32.749310883614804,-97.37602226739159,Tarrant County,76107
Humble,2017,First,1,$89,29.997270604197396,-95.14525940369492,Harris County,77346
Harker Heights,2014,Second,2,$72,31.0635119939671,-97.63620315484708,Bell County,76548
Spring,2016,Second,1,$330,30.0715271493367,-95.3705453633297,Harris County,77373
Baytown,2016,First,1,$41,29.778172554715,-94.95967759052071,Harris County,77521
New Braunfels,2016,Third,4,$120,29.672926912655,-98.1471304306449,Comal County,78130
Red Oak,2016,First,2,$89,32.5343990731142,-96.75423224789171,Ellis County,75154
Corinth,2016,Fourth,3,$215,33.1450577820203,-97.0816765151528,Denton County,76210
Frisco,2014,Second,1,$39,33.1843857533813,-96.798587775504,Collin County,75035
Del Valle,2015,Fourth,1,$129,30.156044620538395,-97.6194056321626,Travis County,78617
Corpus Christi,2016,First,1,$42,27.6864945539578,-97.3579494209544,Nueces County,78414
Granbury,2016,Third,1,$150,32.4782528725361,-97.72536900917841,Hood County,76049
Dallas,2016,Second,1,$22,32.7595520303473,-96.82027480859242,Dallas County,75203
Irving,2016,First,2,$210,32.865023857097,-96.9987217483355,Dallas County,75038
Corpus Christi,2016,Third,3,$189,27.7715241690328,-97.3953127080014,Nueces County,78404
Austin,2016,Second,3,$180,30.390699507347698,-97.7012723695038,Travis County,78758
Tomball,2016,Second,4,$832,30.110654763731898,-95.6080953283321,Harris County,77375
Fort Worth,2017,Second,4,$295,32.7428166042207,-97.2529408468297,Tarrant County,76112
Shady Shores,2016,First,1,$100,33.1598276617102,-97.02829515985779,Denton County,75065
Hutto,2016,First,3,$250,30.537708805444602,-97.546616502453,Williamson County,78634
Austin,2015,Second,2,$150,30.386164146079196,-97.68003863778691,Travis County,78753
Port Aransas,2015,Second,3,$399,27.814043273351103,-97.07114957188679,Nueces County,78373
Corpus Christi,2016,Fourth,1,$139,27.825036423752397,-97.3850864618544,Nueces County,7156
College Station,2016,Third,4,$400,30.5753801217466,-96.331093399816,Brazos County,77845-5357
Corpus Christi,2016,Third,1,$180,27.8255854566568,-97.3848980947335,Nueces County,7156
Lago Vista,2015,Fourth,1,$135,30.4389305672837,-98.02166980017391,Travis County,78645
Clear Lake Shores,2015,Second,1,$359,29.540060480618,-95.0392565140338,Galveston County,77565
Humble,2016,Second,1,$36,30.0650459322133,-95.1728487820305,Harris County,77345
Irving,2014,Second,1,$49,32.9141456898911,-96.9449842866218,Dallas County,75063
Killeen,2017,First,2,$45,31.0351409725198,-97.7239697505933,Bell County,76542
Fort Worth,2014,Third,2,$40,32.8842890115426,-97.2752561649925,Tarrant County,76137
Carrollton,2017,First,1,$35,32.972707363983105,-96.84875793005241,Dallas County,75006
Fort Worth,2015,Third,1,$55,32.8223936924559,-97.51142774640051,Tarrant County,76108
El Lago,2017,Second,2,$175,29.5790883518437,-95.0338506717023,Harris County,77586
College Station,2017,Second,4,$139,30.5723492374663,-96.317122570574,Brazos County,77845-5357
Houston,2016,First,1,$42,29.580173741346304,-95.1368765873689,Harris County,77062
Houston,2015,Second,1,$35,29.7552121678677,-95.38133652865109,Harris County,77006
Austin,2013,First,1,$99,30.3797367758476,-97.95573830845422,Travis County,78734
Abilene,2013,Third,2,$85,32.459326872266104,-99.7320164750325,Taylor County,79601
Clifton,2014,Third,2,$195,31.740265394451104,-97.5550224904775,Bosque County,76634
Katy,2016,Third,1,$35,29.764818267874897,-95.735564727989,Harris County,77450
Conroe,2016,Second,1,$49,30.217869089246502,-95.4278874186985,Montgomery County,77385
Houston,2015,Third,4,$300,29.810228728976803,-95.1696703061258,Harris County,77049
Round Rock,2014,Fourth,1,$30,30.548340569884896,-97.6049893909141,Williamson County,
Houston,2017,First,3,$1600,29.810823654593396,-95.2856732781958,Harris County,77028
Boerne,2013,Fourth,1,$99,29.8375886346812,-98.75453174070421,Kendall County,78006
Port Aransas,2016,Second,4,$469,27.8132432776719,-97.0717949634952,Nueces County,78373
Temple,2017,First,3,$200,31.1039657807336,-97.4452519398728,Bell County,76502
San Antonio,2016,Fourth,1,$70,29.576232261346195,-98.60136903409669,Bexar County,78249
Sugar Land,2016,Third,5,$279,29.6597705449491,-95.64806531200821,Fort Bend County,77498
College Station,2016,Third,6,$1500,30.610055167907,-96.3311186055125,Brazos County,77840
Irving,2015,Fourth,1,$30,32.8507457251947,-96.9888955768704,Dallas County,75062
San Antonio,2014,Fourth,3,$400,29.5818166508281,-98.44024234108231,Bexar County,78232
Houston,2015,Third,Studio,$90,29.7305313124618,-95.36952978225,Harris County,77004
Arlington,2017,Second,1,$50,32.6114199461236,-97.11025890686821,Tarrant County,76002
Houston,2015,Third,1,$45,29.987902148127898,-95.4026118067055,Harris County,77073
Arlington,2017,First,3,$229,32.7540377022716,-97.09147291272569,Tarrant County,76011
Houston,2015,Third,1,$50,29.681047253912897,-95.23715540373959,Harris County,77017
Fort Worth,2014,Fourth,3,$475,32.7679611524134,-97.22877591234828,Tarrant County,76112
Cedar Park,2015,Third,1,$99,30.4843750193142,-97.83412432571691,Williamson County,78613
Comfort,2016,First,1,$150,29.9672940161688,-98.908943732094,Kendall County,78013
Houston,2016,First,1,$50,29.7481132138356,-95.4487467030321,Harris County,77027
Houston,2014,First,1,$60,29.6981671062732,-95.37804133460209,Harris County,77054
San Antonio,2016,Second,1,$68,29.516519541164197,-98.7294244949691,Bexar County,78254
Port Isabel,2015,First,2,$220,26.0623480206324,-97.20465144714001,Cameron County,78578
Fort Worth,2017,Second,7,$499,32.6499464788143,-97.4059861969121,Tarrant County,76133
Blanco,2014,Fourth,1,$45,30.0264495830237,-98.53455585483749,Kendall County,78027
Conroe,2016,Second,3,$159,30.381689478491698,-95.52439875920321,Montgomery County,77304
Temple,2017,Second,2,$50,31.125956378569196,-97.4477763261532,Bell County,76502
Houston,2016,Second,1,$40,29.703547564515098,-95.4367208528939,Harris County,77025
Kyle,2016,First,3,$250,30.0312234096184,-97.7608810935446,Hays County,78640
Katy,2015,Fourth,1,$78,29.819784323344102,-95.7060088741724,Harris County,77449
South Padre Island,2016,Fourth,2,$349,26.081675888448,-97.1596996807722,Cameron County,78597
Horseshoe Bay,2016,First,1,$160,30.552422444411803,-98.2862386618763,Burnet County,78654
Corpus Christi,2015,Second,1,$85,27.605411631356002,-97.210296613666,Nueces County,
Corpus Christi,2017,Second,1,$43,27.660463206336104,-97.3703432931794,Nueces County,78414
Houston,2016,First,1,$50,29.7298541301397,-95.3238076500042,Harris County,77023
Austin,2013,Third,2,$260,30.1363520407767,-97.6320799522213,Travis County,78617
Austin,2014,Third,2,$155,30.2516325673751,-97.72475514146049,Travis County,78702
Corpus Christi,2016,Fourth,2,$250,27.8300671860783,-97.380315069989,Nueces County,7156
Cat Spring,2016,Fourth,3,$350,29.846097566765298,-96.32583719642392,Austin County,78933
Irving,2014,Second,1,$48,32.9040896235323,-96.94435929102458,Dallas County,75039
Houston,2016,Third,2,$99,30.0366178770123,-95.1744311843334,Harris County,77345
DeSoto,2016,Second,3,$57,32.5859223455691,-96.8742296094515,Dallas County,75115
Houston,2017,First,1,$300,29.7293310884305,-95.64955180568322,Harris County,77082
Waco,2015,First,1,$69,31.3044161734097,-97.2846962390412,McLennan County,76524
Del Valle,2016,Second,3,$160,30.167878347206504,-97.62768326530599,Travis County,78617
College Station,2016,First,4,$800,30.6135699929844,-96.3246056936403,Brazos County,77840
Spring,2017,Second,5,$400,30.145401248571,-95.53376050278901,Harris County,77389
Ingram,2016,Fourth,1,$220,30.071550608079,-99.2422218667487,Kerr County,78025
Conroe,2015,Fourth,1,$95,30.3133610772565,-95.4538087657765,Montgomery County,77301
Port Aransas,2016,Third,4,$375,27.812983447471105,-97.07736358270171,Nueces County,78373
Round Rock,2016,First,1,$50,30.5368312337459,-97.624183452248,Williamson County,78665
Spring,2016,Second,4,$250,30.1416164885165,-95.5141617863265,Harris County,77389
Houston,2017,First,1,$100,29.536974724137803,-95.08516010449681,Harris County,77058
Dallas,2014,First,3,$249,32.748360865005196,-96.8268983197847,Dallas County,75208
Lakehills,2016,Fourth,4,$375,29.575105477681397,-98.9180923431333,Bandera County,
San Antonio,2013,Fourth,1,$36,29.5759975698356,-98.4129215434925,Bexar County,78247
McKinney,2013,Third,4,$150,33.1579704044672,-96.7185005407094,Collin County,75070
Kemah,2015,Fourth,1,$150,29.5417598411259,-95.0177975353533,Galveston County,77565
Corpus Christi,2013,Fourth,1,$140,27.8263862819907,-97.3863175112194,Nueces County,78402
Corpus Christi,2015,First,Studio,$86,27.796478119039303,-97.39322841698392,Nueces County,78401
Cibolo,2016,Second,4,$147,29.582201764941395,-98.24507819121719,Guadalupe County,78108
Fort Worth,2015,Fourth,1,$89,32.7547532137234,-97.36890998090371,Tarrant County,76107
Austin,2015,Second,1,$37,30.4573739060196,-97.8163943995076,Williamson County,78750
Austin,2015,Third,1,$41,30.3089735665063,-97.6906916101235,Travis County,78723
Crystal Beach,2016,Fourth,3,$180,29.4414569441217,-94.6560282078979,Galveston County,77650
Arlington,2015,Second,1,$20,32.697802301346805,-97.1451607799186,Tarrant County,76015
Fort Worth,2016,First,4,$349,32.6315830993873,-97.48943983369949,Tarrant County,76126
Fort Worth,2016,First,3,$400,32.8221546508274,-97.26283359675041,Tarrant County,76117
Bryan,2015,Third,1,$200,30.626194062030898,-96.355149006416,Brazos County,77801
Houston,2017,First,3,$240,29.8117405908927,-95.1872823228845,Harris County,77049
Dallas,2017,First,1,$92,32.995456291214104,-96.85093259365699,Denton County,75287
Katy,2016,Second,1,$40,29.745785569521498,-95.869787859069,Fort Bend County,
McKinney,2017,First,Studio,$75,33.1983053718325,-96.6209757649298,Collin County,75069
Arlington,2016,Second,1,$175,32.7656561213689,-97.09337665899722,Tarrant County,76011
San Antonio,2016,First,1,$45,29.469967132420898,-98.51005140128531,Bexar County,78201
Aubrey,2016,Third,1,$139,33.2438991164341,-96.96188600194391,Denton County,76227
Austin,2015,Fourth,1,$49,30.413441334144,-97.74862164673651,Travis County,78759
Arlington,2015,Third,4,$350,32.7865512925299,-97.1118092019151,Tarrant County,76006
Irving,2013,Fourth,3,$143,32.7956601257372,-96.92999103467291,Dallas County,75060
McKinney,2016,Fourth,3,$400,33.1961264284318,-96.6177385251166,Collin County,75069
Gordon,2015,Third,2,$195,32.6365797138858,-98.29167539274981,Palo Pinto County,76453
Corpus Christi,2016,First,2,$249,27.6075410713548,-97.2078506654828,Nueces County,
Katy,2016,Second,1,$70,29.7361892238216,-95.7953910488427,Fort Bend County,4907
Richmond,2016,Fourth,1,$40,29.6764039730088,-95.71284389392972,Fort Bend County,77407
Brookshire,2017,First,3,$500,29.7264327008674,-95.9961933517021,Fort Bend County,
